39,14,9,17,33,30,23,11,4,25,24,67.5,,,,,,
40,14,7,6,33,27,26,12,8,22,28,64.43333333,,,,,,
41,14,10,17,34,29,37,2,4,22,28,65.53333333,,,,,,
42,14,9,3,34,27,37,5,8,25,28,68.1,,,,,,
43,14,7,3,34,27,23,11,4,31,24,68.3,,,,,,
44,14,9,6,34,29,26,12,4,32,24,66.3,,,,,,
45,14,7,6,36,30,26,2,4,25,28,68.5,,,,,,
46,14,9,3,36,30,23,5,8,22,28,66.83333333,,,,,,
47,14,10,3,36,30,37,11,8,32,24,68.33333333,,,,,,
48,14,9,17,36,29,23,12,8,31,28,66.7,,,,,,
49,16,10,17,21,29,26,2,4,32,24,67.66666667,,,,,,
50,16,7,6,21,30,37,5,8,31,28,67.46666667,,,,,,
51,16,9,3,21,29,23,11,4,25,28,68.76666667,,,,,,
52,16,9,17,21,27,26,12,8,22,28,64.66666667,,,,,,
53,16,7,17,33,27,23,2,4,31,24,68.3,,,,,,
54,16,9,6,33,30,26,5,4,32,24,67.5,,,,,,
55,16,10,3,33,27,37,11,8,22,24,65.8,,,,,,
56,16,7,6,33,29,37,12,8,25,24,68.2,,,,,,
57,16,9,3,34,30,26,2,8,25,28,65.33333333,,,,,,
58,16,7,17,34,29,23,5,4,22,24,65.23333333,,,,,,
59,16,10,6,34,27,23,11,8,32,28,66.26666667,,,,,,
60,16,10,3,34,30,26,12,4,31,24,66.46666667,,,,,,
61,16,7,6,36,27,37,2,4,22,28,66.13333333,,,,,,
62,16,10,17,36,27,26,5,8,25,24,69.9,,,,,,
63,16,9,17,36,30,37,11,4,31,28,68.76666667,,,,,,
64,16,7,3,36,27,23,12,4,32,28,67.53333333,,,,,,
65,1,7,6,21,30,26,11,4,25,24,68.36666667,,,,,,
66,13,10,3,34,30,23,5,8,25,28,69.23333333,,,,,,
67,16,7,17,34,29,37,11,8,32,28,66.06666667,,,,,,
68,13,10,6,36,30,26,12,4,31,24,68.03333333,,,,,,
69,16,9,3,21,30,37,5,4,32,24,69,,,,,,
70,14,7,3,36,27,23,2,8,25,28,67.76666667,,,,,,
71,14,7,3,21,29,37,2,4,31,24,67.63333333,,,,,,
72,14,10,6,34,30,23,5,4,31,24,67.73333333,,,,,,
73,1,7,17,34,27,37,11,8,22,28,62.96666667,,,,,,
74,14,10,6,21,29,26,11,8,22,28,65.4,,,,,,
75,14,9,3,33,27,26,2,8,31,28,67.03333333,,,,,,
76,1,10,3,34,30,23,2,8,22,24,64.86666667,,,,,,
77,1,7,6,33,27,37,5,8,31,24,67.5,,,,,,
78,16,9,3,33,30,37,12,4,22,28,67.86666667,,,,,,
79,14,10,17,21,30,23,12,8,25,24,67.2,,,,,,
80,13,9,6,21,27,23,11,8,25,28,67.63333333,,,,,,
81,13,10,17,33,27,37,2,8,25,24,68.16666667,,,,,,
82,16,9,17,36,29,26,2,8,25,24,68.33333333,,,,,,
83,16,7,17,34,29,37,12,8,31,28,67.7,,,,,,
84,16,9,6,36,29,23,11,4,32,28,67.23333333,,,,,,
85,14,7,6,33,30,37,2,8,25,28,65.03333333,,,,,,
86,1,9,3,21,27,23,2,8,32,28,64.96666667,,,,,,
87,1,7,6,34,30,26,5,4,22,28,66.7,,,,,,
88,13,7,6,34,27,26,2,8,22,24,65.26666667,,,,,,
89,13,9,3,21,30,37,12,8,32,24,67.66666667,,,,,,
90,16,10,6,21,30,23,2,4,31,24,68.26666667,,,,,,
91,16,7,6,36,30,26,11,8,32,24,67.93333333,,,,,,
92,16,7,6,33,29,23,5,8,25,28,68.43333333,,,,,,
93,1,9,3,36,27,37,12,4,22,24,65.36666667,,,,,,
,,,,,,,,,,,,Max,Min ,Range ,Average ,SD,Coeff. Var. 
,,,,,,,,,,,,69.9,62.96666667,6.933333333,67.00967742,1.318724454,0.019679612
