33,12,5,4,1,13,22,31,24,36,34,7,10,27,30,3,6,23,37,71,,,,,,
34,12,5,4,1,13,32,25,28,21,33,9,10,29,30,3,17,23,26,70.76666667,,,,,,
35,12,5,4,1,14,22,25,24,21,34,9,10,27,30,3,17,23,37,70.63333333,,,,,,
36,12,5,4,1,14,32,31,28,36,33,7,10,29,30,3,6,23,26,70.46666667,,,,,,
37,12,5,4,16,13,22,25,28,36,34,9,10,29,30,3,6,23,26,70.83333333,,,,,,
38,12,5,4,16,13,32,31,24,21,33,7,10,27,30,3,17,23,37,71.7,,,,,,
39,12,5,4,16,14,22,31,28,21,34,7,10,29,30,3,17,23,26,71.16666667,,,,,,
40,12,5,4,16,14,32,25,24,36,33,9,10,27,30,3,6,23,37,71.5,,,,,,
41,12,5,8,1,13,22,25,24,36,33,7,10,29,30,3,17,23,37,70.56666667,,,,,,
42,12,5,8,1,13,32,31,28,21,34,9,10,27,30,3,6,23,26,70.33333333,,,,,,
43,12,5,8,1,14,22,31,24,21,33,9,10,29,30,3,6,23,37,69.96666667,,,,,,
44,12,5,8,1,14,32,25,28,36,34,7,10,27,30,3,17,23,26,71.2,,,,,,
45,12,5,8,16,13,22,31,28,36,33,9,10,27,30,3,17,23,26,71.06666667,,,,,,
46,12,5,8,16,13,32,25,24,21,34,7,10,29,30,3,6,23,37,71.2,,,,,,
47,12,5,8,16,14,22,25,28,21,33,7,10,27,30,3,6,23,26,71.16666667,,,,,,
48,12,5,8,16,14,32,31,24,36,34,9,10,29,30,3,17,23,37,70.83333333,,,,,,
49,12,11,4,1,13,22,25,28,21,34,7,10,27,30,3,6,23,37,70.03333333,,,,,,
50,12,11,4,1,13,32,31,24,36,33,9,10,29,30,3,17,23,26,70,,,,,,
51,12,11,4,1,14,22,31,28,36,34,9,10,27,30,3,17,23,37,69.43333333,,,,,,
52,12,11,4,1,14,32,25,24,21,33,7,10,29,30,3,6,23,26,70.26666667,,,,,,
53,12,11,4,16,13,22,31,24,21,34,9,10,29,30,3,6,23,37,70.16666667,,,,,,
54,12,11,4,16,13,32,25,28,36,33,7,10,27,30,3,17,23,26,71.3,,,,,,
55,12,11,4,16,14,22,25,24,36,34,7,10,29,30,3,17,23,26,70.6,,,,,,
56,12,11,4,16,14,32,31,28,21,33,9,10,27,30,3,6,23,37,70.63333333,,,,,,
57,12,11,8,1,13,22,31,28,21,33,7,10,29,30,3,17,23,37,69.5,,,,,,
58,12,11,8,1,13,32,25,24,36,34,9,10,27,30,3,6,23,26,69.66666667,,,,,,
59,12,11,8,1,14,22,25,28,36,33,9,10,29,30,3,6,23,26,69.5,,,,,,
60,12,11,8,1,14,32,31,24,21,34,7,10,27,30,3,17,23,37,69.7,,,,,,
61,12,11,8,16,13,22,25,24,21,33,9,10,27,30,3,17,23,26,70.4,,,,,,
62,12,11,8,16,13,32,31,28,36,34,7,10,29,30,3,6,23,37,70.26666667,,,,,,
63,12,11,8,16,14,22,31,24,36,33,7,10,27,30,3,6,23,26,70.6,,,,,,
64,12,11,8,16,14,32,25,28,21,34,9,10,29,30,3,17,23,37,69.86666667,,,,,,
65,12,11,4,1,13,22,25,24,36,33,7,10,27,30,3,17,23,26,70.2,,,,,,
66,12,5,4,16,13,22,25,24,21,33,9,10,29,30,3,17,23,37,71.1,,,,,,
67,12,11,8,1,14,22,25,24,21,34,9,10,29,30,3,17,23,26,69.73333333,,,,,,
68,12,5,8,16,14,22,25,24,36,34,7,10,27,30,3,17,23,37,71.3,,,,,,
69,12,5,4,1,13,32,25,24,36,34,9,10,29,30,3,6,23,37,70.43333333,,,,,,
70,2,11,4,16,13,32,25,24,21,33,7,10,27,30,3,6,23,26,71.73333333,,,,,,
71,12,5,8,1,14,32,25,24,21,33,7,10,27,30,3,6,23,37,70.96666667,,,,,,
72,12,11,8,16,14,32,25,24,36,33,9,10,29,30,3,6,23,26,70.26666667,,,,,,
73,2,11,4,1,13,22,31,24,21,34,9,10,27,30,3,6,23,26,70.16666667,,,,,,
74,2,5,4,16,13,22,31,24,36,34,7,10,29,30,3,6,23,26,71.43333333,,,,,,
75,2,11,8,1,14,22,31,24,36,33,7,10,29,30,3,6,23,37,69.83333333,,,,,,
76,2,5,8,16,14,22,31,24,21,33,9,10,27,30,3,17,23,37,71.16666667,,,,,,
77,2,5,4,1,13,32,31,24,21,33,7,10,29,30,3,17,23,37,70.73333333,,,,,,
78,2,11,4,16,13,32,31,24,36,34,9,10,29,30,3,17,23,37,70.16666667,,,,,,
79,2,5,8,1,14,32,31,24,36,34,9,10,27,30,3,17,23,26,70.6,,,,,,
80,2,11,8,16,14,32,31,24,21,34,7,10,29,30,3,6,23,37,70.36666667,,,,,,
81,2,5,4,1,13,22,25,28,36,34,7,10,27,30,3,17,23,26,71.33333333,,,,,,
82,2,11,4,16,13,22,25,28,21,34,9,10,29,30,3,17,23,26,70.83333333,,,,,,
83,2,5,8,1,14,22,25,28,21,33,9,10,29,30,3,6,23,26,70.5,,,,,,
84,2,11,8,16,14,22,25,28,36,33,7,10,27,30,3,17,23,26,71.13333333,,,,,,
85,2,11,4,1,13,32,25,28,36,33,9,10,29,30,3,6,23,26,70.46666667,,,,,,
86,2,5,4,16,13,32,25,28,21,34,9,10,27,30,3,6,23,37,71.96666667,,,,,,
87,2,11,8,1,14,32,25,28,21,34,7,10,27,30,3,6,23,26,70.23333333,,,,,,
88,12,5,8,16,14,32,25,28,36,33,9,10,27,30,3,17,23,37,71.13333333,,,,,,
89,12,5,4,1,13,22,31,28,21,33,7,10,27,30,3,6,23,26,70.9,,,,,,
90,12,11,4,16,13,22,31,28,36,33,7,10,29,30,3,17,23,37,70.63333333,,,,,,
91,12,5,8,1,14,22,31,28,36,34,7,10,29,30,3,17,23,37,70.16666667,,,,,,
92,12,11,8,16,14,22,31,28,21,34,9,10,27,30,3,6,23,37,70.13333333,,,,,,
93,12,11,4,1,13,32,31,28,21,34,7,10,29,30,3,17,23,26,69.6,,,,,,
94,12,5,4,16,13,32,31,28,36,33,9,10,27,30,3,6,23,37,71.46666667,,,,,,
95,12,11,8,1,14,32,31,28,36,33,9,10,27,30,3,17,23,26,69.7,,,,,,
96,12,5,8,16,14,32,31,28,21,34,7,10,27,30,3,17,23,26,70.83333333,,,,,,
97,2,11,8,1,13,22,25,24,21,33,9,10,29,30,3,17,23,37,70.1,,,,,,
98,12,5,8,16,13,22,31,24,21,34,9,10,29,30,3,17,23,26,70.23333333,,,,,,
99,2,11,4,1,14,22,25,24,36,34,7,10,27,30,3,6,23,37,70.7,,,,,,
100,12,5,4,16,14,22,31,24,36,33,9,10,29,30,3,6,23,26,71.06666667,,,,,,
101,2,5,8,1,13,32,25,24,36,34,7,10,29,30,3,6,23,26,70.6,,,,,,
102,12,11,8,16,13,32,31,24,21,33,7,10,27,30,3,6,23,26,70.56666667,,,,,,
103,2,5,4,1,14,32,25,24,21,33,9,10,27,30,3,17,23,26,71.5,,,,,,
104,12,11,4,16,14,32,31,24,21,34,9,10,29,30,3,17,23,26,70.23333333,,,,,,
105,12,5,8,1,13,22,25,28,36,34,9,10,27,30,3,6,23,37,70.46666667,,,,,,
106,2,11,8,16,13,22,31,28,36,33,9,10,29,30,3,6,23,26,70.36666667,,,,,,
107,12,5,4,1,14,22,25,28,21,33,7,10,29,30,3,17,23,37,70.56666667,,,,,,
108,2,11,4,16,14,22,31,28,21,34,7,10,27,30,3,17,23,37,70.96666667,,,,,,
109,12,11,8,1,13,32,25,28,21,34,9,10,29,30,3,6,23,37,69.2,,,,,,
110,2,5,8,16,13,32,31,28,21,33,7,10,29,30,3,17,23,37,71.46666667,,,,,,
111,12,11,4,1,14,32,25,28,36,34,7,10,27,30,3,6,23,37,69.96666667,,,,,,
112,2,5,4,16,14,32,31,28,36,33,7,10,27,30,3,6,23,26,72.03333333,,,,,,
113,2,5,8,16,13,22,25,24,36,34,9,10,29,30,3,17,23,26,71.26666667,,,,,,
114,2,5,4,16,14,22,25,24,36,34,9,10,27,30,3,17,23,26,71.9,,,,,,
115,12,11,8,1,13,22,31,24,36,33,9,10,27,30,3,6,23,37,69.9,,,,,,
116,12,5,4,1,14,32,31,24,21,33,9,10,29,30,3,6,23,37,70.4,,,,,,
117,12,11,8,16,13,22,25,28,21,33,7,10,29,30,3,6,23,26,70.2,,,,,,
118,12,5,4,16,14,22,25,28,21,34,9,10,27,30,3,6,23,26,71.4,,,,,,
119,2,5,8,1,13,22,31,28,21,34,9,10,27,30,3,17,23,37,70.26666667,,,,,,
120,2,11,4,1,14,32,31,28,36,33,7,10,29,30,3,17,23,26,70.5,,,,,,
121,12,11,4,16,14,32,25,24,21,34,7,10,27,30,3,17,23,37,71.43333333,,,,,,
122,12,11,4,1,14,22,31,28,21,33,9,10,29,30,3,6,23,37,69.76666667,,,,,,
123,2,11,8,16,13,32,25,28,36,34,9,10,27,30,3,17,23,37,70.7,,,,,,
124,12,5,8,1,13,32,31,28,36,33,7,10,29,30,3,6,23,37,70.2,,,,,,
125,12,11,4,1,13,22,25,24,21,34,7,10,29,30,3,6,23,26,70.26666667,,,,,,
126,12,5,8,1,13,22,25,24,21,33,9,10,27,30,3,6,23,26,70.73333333,,,,,,
127,12,11,8,1,13,32,25,24,21,33,7,10,27,30,3,17,23,37,69.93333333,,,,,,
128,12,5,4,1,13,22,31,24,21,34,9,10,29,30,3,17,23,37,70.3,,,,,,
129,2,11,8,16,13,22,31,24,21,34,7,10,27,30,3,6,23,37,70.56666667,,,,,,
130,2,5,8,1,14,32,31,24,21,34,7,10,29,30,3,17,23,26,70.46666667,,,,,,
131,2,11,4,1,13,32,25,28,21,33,7,10,27,30,3,17,23,37,70.8,,,,,,
132,2,5,8,16,14,32,25,28,21,34,7,10,29,30,3,17,23,26,71.4,,,,,,
133,12,5,4,16,13,32,31,28,21,34,7,10,29,30,3,6,23,26,71.36666667,,,,,,
134,12,11,8,1,14,32,31,28,21,33,9,10,29,30,3,17,23,26,69.3,,,,,,
135,12,11,8,16,13,22,25,24,36,34,7,10,27,30,3,6,23,37,70.46666667,,,,,,
136,12,11,4,1,14,32,25,24,36,33,9,10,27,30,3,17,23,37,70.33333333,,,,,,
137,2,11,4,16,14,22,31,24,36,34,9,10,29,30,3,6,23,37,70.93333333,,,,,,
138,2,5,8,1,13,22,31,24,36,33,7,10,27,30,3,17,23,26,71.1,,,,,,
139,12,5,4,16,13,32,31,24,36,34,7,10,27,30,3,17,23,26,71.76666667,,,,,,
140,12,11,8,1,14,32,31,24,36,34,7,10,29,30,3,6,23,26,69.53333333,,,,,,
141,2,11,4,1,14,22,25,28,36,34,9,10,29,30,3,17,23,37,70.16666667,,,,,,
142,2,5,4,1,14,32,25,28,36,33,9,10,29,30,3,6,23,37,70.83333333,,,,,,
143,12,5,4,16,14,22,31,28,36,34,9,10,29,30,3,17,23,26,70.6,,,,,,
144,2,11,4,1,14,22,31,24,21,34,7,10,27,30,3,6,23,26,70.6,,,,,,
145,12,5,8,16,14,22,25,24,21,33,7,10,29,30,3,6,23,37,71.1,,,,,,
146,12,5,4,1,14,22,25,24,36,33,7,10,27,30,3,6,23,26,71.03333333,,,,,,
147,2,11,8,16,14,32,31,24,36,33,7,10,27,30,3,17,23,37,71.2,,,,,,
148,2,5,4,1,14,22,31,28,21,33,9,10,27,30,3,6,23,37,70.73333333,,,,,,
149,2,5,8,1,14,22,31,28,36,33,7,10,27,30,3,6,23,26,71,,,,,,
150,2,11,4,1,13,32,25,24,36,33,7,10,29,30,3,17,23,37,70.56666667,,,,,,
151,12,11,4,1,13,22,31,28,36,34,9,10,27,30,3,17,23,26,69.53333333,,,,,,
152,2,5,4,16,13,22,25,28,36,33,7,10,27,30,3,6,23,37,72.1,,,,,,
153,2,11,4,16,14,32,25,28,21,33,9,10,29,30,3,6,23,26,71.13333333,,,,,,
154,2,5,4,16,13,22,31,24,21,33,9,10,27,30,3,17,23,26,71.56666667,,,,,,
155,12,11,4,16,14,32,31,28,36,34,9,10,27,30,3,6,23,26,70.4,,,,,,
156,2,11,8,1,13,32,31,24,21,34,9,10,29,30,3,17,23,37,69.83333333,,,,,,
157,2,5,8,1,14,32,25,24,36,34,9,10,27,30,3,6,23,37,71,,,,,,
158,2,11,8,1,13,22,25,28,36,33,9,10,27,30,3,17,23,26,70.16666667,,,,,,
159,2,11,4,16,14,22,31,28,36,33,9,10,27,30,3,17,23,26,71.1,,,,,,
160,12,11,4,16,13,22,31,28,36,34,7,10,27,30,3,6,23,26,70.46666667,,,,,,
161,2,11,8,1,14,32,31,28,36,34,9,10,29,30,3,6,23,37,69.3,,,,,,
162,12,5,8,1,14,22,31,24,21,34,7,10,27,30,3,6,23,26,70.56666667,,,,,,
163,12,11,8,16,14,22,25,28,36,34,7,10,29,30,3,6,23,37,70.46666667,,,,,,
164,2,5,8,16,13,32,25,24,36,33,9,10,27,30,3,6,23,26,71.36666667,,,,,,
165,2,5,8,1,13,22,31,24,36,34,9,10,29,30,3,6,23,37,70.16666667,,,,,,
166,2,11,8,16,14,22,25,24,21,33,9,10,27,30,3,6,23,37,71,,,,,,
167,2,11,4,1,13,32,31,28,21,33,9,10,27,30,3,17,23,26,70.56666667,,,,,,
168,12,5,4,1,13,32,31,24,36,33,7,10,27,30,3,6,23,37,70.8,,,,,,
169,12,5,4,16,14,32,25,28,36,34,7,10,29,30,3,17,23,37,71.5,,,,,,
170,2,5,8,1,13,22,25,24,21,34,7,10,27,30,3,17,23,37,71,,,,,,
171,12,5,8,16,14,22,25,24,36,33,9,10,29,30,3,17,23,26,70.9,,,,,,
172,2,11,4,16,13,32,25,28,36,34,7,10,29,30,3,6,23,37,71.2,,,,,,
173,12,11,4,16,13,22,31,24,21,33,7,10,29,30,3,17,23,26,70.33333333,,,,,,
174,12,11,8,16,13,32,31,24,36,33,9,10,29,30,3,17,23,37,70.03333333,,,,,,
175,12,5,4,16,14,32,25,28,21,33,7,10,29,30,3,6,23,37,71.76666667,,,,,,
176,2,5,4,1,14,22,31,24,36,34,7,10,29,30,3,17,23,37,70.73333333,,,,,,
177,12,5,4,1,14,32,31,28,21,34,9,10,27,30,3,17,23,37,70.5,,,,,,
178,2,5,4,16,14,22,25,24,21,34,7,10,29,30,3,6,23,37,71.73333333,,,,,,
179,12,5,4,16,14,32,25,24,36,33,7,10,29,30,3,17,23,26,71.3,,,,,,
180,12,11,8,1,14,22,25,28,36,33,7,10,27,30,3,17,23,37,70.1,,,,,,
181,12,5,8,16,13,32,25,24,21,34,9,10,27,30,3,17,23,26,71.2,,,,,,
182,12,11,8,16,13,22,25,28,21,33,9,10,27,30,3,17,23,37,70.3,,,,,,
183,2,11,8,16,13,32,31,28,21,34,9,10,27,30,3,6,23,26,70.56666667,,,,,,
184,12,5,8,16,13,32,31,24,21,33,9,10,29,30,3,6,23,26,70.73333333,,,,,,
185,2,5,8,16,13,22,25,28,21,34,7,10,29,30,3,6,23,37,71.2,,,,,,
186,12,11,4,16,14,32,31,28,21,33,7,10,27,30,3,17,23,26,71.1,,,,,,
187,2,11,8,1,14,22,31,24,36,33,9,10,27,30,3,6,23,26,69.96666667,,,,,,
188,12,11,8,16,13,32,25,24,36,34,7,10,27,30,3,17,23,26,70.9,,,,,,
189,12,11,4,1,13,22,25,24,21,33,9,10,27,30,3,6,23,37,70.3,,,,,,
190,2,5,8,16,14,22,31,24,21,33,7,10,29,30,3,6,23,26,71.3,,,,,,
191,12,11,8,1,13,32,31,24,36,33,7,10,29,30,3,6,23,26,69.63333333,,,,,,
192,2,5,8,16,13,32,25,28,36,33,7,10,27,30,3,17,23,26,71.96666667,,,,,,
193,12,11,4,16,14,22,25,24,36,34,9,10,27,30,3,6,23,37,70.9,,,,,,
194,2,5,4,1,13,22,31,28,36,33,9,10,29,30,3,17,23,26,70.73333333,,,,,,
195,2,11,8,1,14,22,31,28,21,33,7,10,29,30,3,17,23,26,70.06666667,,,,,,
196,2,5,8,16,14,22,31,28,21,34,9,10,29,30,3,17,23,37,70.63333333,,,,,,
197,2,5,8,1,14,32,25,24,21,33,7,10,29,30,3,6,23,26,70.7,,,,,,
198,12,11,4,16,14,22,25,28,21,33,9,10,29,30,3,17,23,26,70.63333333,,,,,,
199,12,5,8,1,13,32,25,28,36,33,9,10,29,30,3,17,23,26,70.06666667,,,,,,
200,2,11,8,1,14,32,25,24,21,34,9,10,27,30,3,17,23,26,70.2,,,,,,
201,2,11,4,1,13,22,31,28,21,34,7,10,29,30,3,6,23,37,70.03333333,,,,,,
202,12,11,4,16,14,22,31,24,21,33,7,10,27,30,3,17,23,37,70.93333333,,,,,,
203,12,5,8,1,13,32,25,28,21,34,7,10,27,30,3,17,23,37,70.9,,,,,,
204,2,5,4,16,13,32,31,28,36,33,9,10,29,30,3,17,23,26,71.4,,,,,,
205,12,5,4,1,14,32,31,24,36,34,9,10,27,30,3,6,23,26,70.9,,,,,,
206,12,5,4,16,13,22,25,28,36,34,7,10,29,30,3,17,23,37,71.26666667,,,,,,
207,2,11,8,1,14,32,25,24,36,34,7,10,29,30,3,17,23,37,70.1,,,,,,
208,2,5,8,16,13,22,25,28,21,34,7,10,27,30,3,17,23,26,71.63333333,,,,,,
209,2,11,8,1,13,32,31,28,36,34,7,10,27,30,3,6,23,37,70.36666667,,,,,,
210,2,5,8,16,14,32,31,28,36,33,7,10,29,30,3,6,23,37,71.33333333,,,,,,
211,2,5,4,16,13,32,25,24,21,34,9,10,29,30,3,6,23,26,71.43333333,,,,,,
212,2,5,4,1,13,32,25,24,36,34,9,10,27,30,3,17,23,37,71.06666667,,,,,,
213,12,11,4,1,14,22,25,24,36,33,9,10,29,30,3,6,23,37,69.96666667,,,,,,
214,2,11,8,16,13,22,25,24,21,33,7,10,29,30,3,17,23,26,70.66666667,,,,,,
215,12,5,8,1,13,32,31,28,21,33,9,10,29,30,3,6,23,37,69.9,,,,,,
216,12,11,8,16,14,22,31,28,21,33,7,10,29,30,3,6,23,37,70.06666667,,,,,,
217,12,11,4,16,13,32,31,24,36,34,9,10,27,30,3,17,23,37,70.6,,,,,,
218,2,5,4,16,14,32,25,24,21,34,7,10,27,30,3,17,23,37,72.1,,,,,,
219,12,11,8,1,14,22,31,28,36,34,7,10,27,30,3,17,23,26,70.03333333,,,,,,
220,12,11,8,1,14,22,31,24,21,33,9,10,27,30,3,17,23,26,70.06666667,,,,,,
221,2,11,4,1,14,22,31,24,36,33,9,10,29,30,3,17,23,26,70.26666667,,,,,,
222,2,5,8,16,14,32,25,28,21,33,9,10,27,30,3,6,23,37,71.56666667,,,,,,
223,2,5,4,16,13,32,31,24,36,34,7,10,27,30,3,6,23,37,72.13333333,,,,,,
224,2,5,8,1,13,32,25,28,36,33,7,10,29,30,3,6,23,26,70.93333333,,,,,,
225,12,11,4,1,14,22,25,28,36,34,9,10,29,30,3,6,23,26,69.73333333,,,,,,
226,12,5,8,1,13,32,31,24,21,34,7,10,29,30,3,6,23,37,70.36666667,,,,,,
227,12,5,4,1,14,22,31,28,36,33,7,10,27,30,3,17,23,37,70.66666667,,,,,,
228,12,11,8,16,13,32,25,28,36,33,7,10,29,30,3,17,23,26,70.66666667,,,,,,
229,12,5,4,16,13,22,25,24,36,33,9,10,27,30,3,6,23,26,71.43333333,,,,,,
230,12,5,8,16,14,32,25,28,36,34,9,10,29,30,3,6,23,26,70.83333333,,,,,,
231,2,5,4,1,13,22,31,24,21,33,7,10,29,30,3,6,23,37,70.66666667,,,,,,
232,12,11,8,16,14,32,31,24,21,34,9,10,27,30,3,6,23,26,70.33333333,,,,,,
233,12,5,4,16,14,22,25,28,36,34,7,10,27,30,3,6,23,26,71.5,,,,,,
234,2,11,8,16,13,32,31,24,21,33,7,10,27,30,3,17,23,26,71.03333333,,,,,,
235,12,11,4,1,13,32,25,28,21,33,9,10,27,30,3,6,23,26,70.33333333,,,,,,
236,2,11,8,1,13,22,25,28,36,33,7,10,27,30,3,6,23,26,70.13333333,,,,,,
237,12,11,8,16,13,22,31,24,36,34,7,10,29,30,3,17,23,37,70.26666667,,,,,,
238,12,5,4,16,14,32,25,28,36,34,9,10,27,30,3,17,23,37,71.33333333,,,,,,
239,2,11,4,1,13,32,31,24,36,33,9,10,27,30,3,6,23,37,70.63333333,,,,,,
240,12,5,8,1,14,22,25,24,21,33,7,10,27,30,3,17,23,26,70.76666667,,,,,,
241,12,11,4,1,14,22,25,24,36,34,7,10,27,30,3,17,23,26,70.23333333,,,,,,
242,12,5,8,16,14,22,31,28,21,34,9,10,29,30,3,6,23,37,70.16666667,,,,,,
243,12,5,8,1,14,32,31,24,36,33,9,10,29,30,3,17,23,26,70.1,,,,,,
244,2,5,4,1,13,32,25,28,21,34,9,10,29,30,3,17,23,26,71,,,,,,
245,12,11,4,16,14,32,31,24,21,34,7,10,27,30,3,6,23,37,71.1,,,,,,
246,2,5,8,1,13,32,31,28,21,33,7,10,27,30,3,6,23,37,70.73333333,,,,,,
247,12,5,4,16,13,22,25,28,36,33,7,10,29,30,3,6,23,26,71.4,,,,,,
248,2,11,4,16,14,32,25,24,21,33,9,10,29,30,3,6,23,37,70.83333333,,,,,,
249,2,11,4,1,14,32,31,24,21,33,9,10,27,30,3,17,23,37,70.33333333,,,,,,
250,12,5,8,1,14,32,31,24,36,33,7,10,27,30,3,6,23,26,70.33333333,,,,,,
251,2,5,4,16,14,32,31,28,21,34,7,10,29,30,3,17,23,37,71.6,,,,,,
252,2,5,8,1,13,32,31,28,36,34,9,10,29,30,3,17,23,26,70.26666667,,,,,,
253,2,5,8,16,13,22,31,24,36,33,9,10,27,30,3,17,23,37,71.26666667,,,,,,
254,12,11,4,16,13,22,31,28,36,33,9,10,29,30,3,17,23,37,70,,,,,,
255,12,5,8,1,13,22,31,24,36,34,9,10,29,30,3,6,23,26,69.93333333,,,,,,
256,12,11,4,16,14,32,31,24,36,33,7,10,29,30,3,6,23,37,70.83333333,,,,,,
257,12,5,8,16,14,32,31,28,36,33,7,10,27,30,3,17,23,37,71.53333333,,,,,,
258,12,5,4,1,13,32,25,28,21,34,7,10,27,30,3,17,23,26,71.1,,,,,,
259,12,11,8,1,13,22,31,28,21,33,7,10,27,30,3,6,23,26,69.7,,,,,,
260,2,5,4,1,13,22,25,24,36,33,9,10,27,30,3,17,23,37,71.1,,,,,,
261,2,5,8,16,13,22,25,28,36,33,9,10,27,30,3,6,23,37,71.56666667,,,,,,
262,12,11,8,1,14,22,25,24,36,34,9,10,27,30,3,17,23,37,69.8,,,,,,
263,2,5,4,1,14,22,31,28,21,33,9,10,27,30,3,17,23,26,70.73333333,,,,,,
264,12,11,8,1,14,32,31,28,21,34,7,10,29,30,3,17,23,37,69.36666667,,,,,,
265,2,11,8,16,14,32,25,24,36,34,9,10,29,30,3,6,23,26,70.63333333,,,,,,
266,2,11,4,16,13,22,31,28,21,33,7,10,29,30,3,6,23,26,70.73333333,,,,,,
267,2,5,4,1,14,32,25,24,36,34,7,10,29,30,3,17,23,26,70.8,,,,,,
268,2,5,4,16,14,22,31,28,21,34,9,10,27,30,3,6,23,37,71.46666667,,,,,,
269,12,5,4,1,13,22,25,24,21,33,9,10,27,30,3,6,23,26,70.93333333,,,,,,
270,2,11,8,1,14,22,25,28,21,34,7,10,29,30,3,6,23,37,69.96666667,,,,,,
271,2,5,4,16,14,32,25,28,36,34,7,10,27,30,3,6,23,26,71.9,,,,,,
272,12,5,8,1,13,22,31,24,36,33,7,10,29,30,3,17,23,26,70.36666667,,,,,,
,,,,,,,,,,,,,,,,,,,,Max,Min ,Range ,Average ,SD,Coeff. Var. 
,,,,,,,,,,,,,,,,,,,,72.23333333,69.2,3.03333333,70.68860294,0.607110651,0.008588522
