81,2,4,16,14,22,28,21,33,7,10,29,30,3,6,23,37,5,11,25,31,71.6,,,,,,
82,12,8,1,13,22,28,36,34,7,10,29,30,3,17,23,26,5,11,25,31,70.23333333,,,,,,
83,12,8,16,13,22,28,21,33,7,10,27,30,3,17,23,26,5,11,25,31,70.93333333,,,,,,
84,12,8,16,13,22,24,21,34,7,10,27,30,3,17,23,37,5,11,25,31,71.13333333,,,,,,
85,12,8,16,13,32,28,36,34,9,10,27,30,3,17,23,37,5,11,25,31,70.83333333,,,,,,
86,2,4,16,13,22,24,21,33,9,10,29,30,3,6,23,26,5,11,25,31,71.23333333,,,,,,
87,12,8,16,14,32,28,21,33,9,10,27,30,3,6,23,37,5,11,25,31,71.03333333,,,,,,
88,12,4,1,13,32,24,36,33,9,10,29,30,3,17,23,26,5,11,25,31,70.33333333,,,,,,
89,2,8,16,13,22,24,36,34,9,10,27,30,3,6,23,37,5,11,25,31,71.23333333,,,,,,
90,2,4,16,14,22,28,36,34,9,10,29,30,3,6,23,37,5,11,25,31,70.83333333,,,,,,
91,12,4,1,14,32,28,21,34,9,10,29,30,3,6,23,37,5,11,25,31,70.36666667,,,,,,
92,12,8,16,13,22,28,36,33,9,10,29,30,3,6,23,26,5,11,25,31,70.76666667,,,,,,
93,2,8,1,13,22,28,21,33,9,10,29,30,3,17,23,37,5,11,25,31,70.6,,,,,,
94,2,4,1,14,32,24,21,34,7,10,27,30,3,17,23,37,5,11,25,31,70.93333333,,,,,,
95,2,8,1,14,22,28,36,33,7,10,29,30,3,6,23,26,5,11,25,31,70.4,,,,,,
96,12,4,16,13,32,24,21,33,7,10,27,30,3,17,23,26,5,11,25,31,71.7,,,,,,
97,12,4,16,13,32,28,21,34,7,10,29,30,3,17,23,37,5,11,25,31,71,,,,,,
98,12,4,16,14,22,24,21,33,9,10,29,30,3,17,23,26,5,11,25,31,70.83333333,,,,,,
99,2,8,1,14,22,24,36,33,9,10,27,30,3,6,23,26,5,11,25,31,70.5,,,,,,
100,12,8,1,14,32,28,36,34,7,10,27,30,3,17,23,26,5,11,25,31,70.16666667,,,,,,
101,2,4,1,13,22,24,21,34,9,10,27,30,3,17,23,37,5,11,25,31,70.9,,,,,,
102,12,8,16,13,22,24,36,34,9,10,29,30,3,6,23,37,5,11,25,31,70.46666667,,,,,,
103,2,4,16,13,32,28,36,34,9,10,27,30,3,6,23,26,5,11,25,31,71.33333333,,,,,,
104,2,8,16,14,22,24,21,34,9,10,29,30,3,17,23,37,5,11,25,31,70.93333333,,,,,,
105,12,4,1,13,32,24,36,33,9,10,27,30,3,6,23,37,5,11,25,31,70.63333333,,,,,,
106,12,4,1,13,22,28,36,33,7,10,29,30,3,6,23,37,5,11,25,31,70.76666667,,,,,,
107,2,4,16,14,22,28,36,33,7,10,27,30,3,17,23,26,5,11,25,31,71.9,,,,,,
108,2,4,1,13,22,24,21,33,7,10,29,30,3,17,23,26,5,11,25,31,70.73333333,,,,,,
109,2,8,1,14,22,24,36,33,7,10,29,30,3,6,23,37,5,11,25,31,70.56666667,,,,,,
110,12,8,16,13,32,24,21,33,7,10,29,30,3,17,23,37,5,11,25,31,71.06666667,,,,,,
111,2,8,16,14,32,28,36,33,7,10,29,30,3,17,23,26,5,11,25,31,71.23333333,,,,,,
112,2,8,1,14,22,28,21,34,9,10,27,30,3,17,23,37,5,11,25,31,70.16666667,,,,,,
113,12,4,1,14,22,28,21,34,7,10,29,30,3,6,23,26,5,11,25,31,70.23333333,,,,,,
114,2,8,16,13,22,28,21,33,7,10,27,30,3,6,23,26,5,11,25,31,71.6,,,,,,
115,12,4,16,14,32,28,36,34,9,10,27,30,3,6,23,37,5,11,25,31,71.06666667,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Max,Min ,Range ,Average ,SD,Coeff. Var. 
,,,,,,,,,,,,,,,,,,,,,,72.03333333,69.96666667,2.06666666,70.86086957,0.477357073,0.00673654
