25,2,5,4,16,14,6,32,25,24,36,33,23,9,10,27,30,71,,,,,,
26,2,5,8,1,13,6,22,31,28,21,34,23,7,10,29,30,69.33333333,,,,,,
27,2,11,4,1,14,6,22,25,28,21,33,23,9,10,29,30,69.8,,,,,,
28,2,11,8,16,13,6,32,31,24,36,34,23,7,10,27,30,70.56666667,,,,,,
29,12,5,4,1,13,6,32,25,28,36,34,23,7,10,27,30,70.36666667,,,,,,
30,12,5,8,16,14,6,22,31,24,21,33,23,9,10,29,30,69.66666667,,,,,,
31,12,11,4,16,13,6,22,25,24,21,34,23,9,10,27,30,69.63333333,,,,,,
32,12,11,8,1,14,6,32,31,28,36,33,23,7,10,29,30,68.56666667,,,,,,
33,2,5,4,1,13,6,32,25,24,21,34,26,9,10,29,30,70.3,,,,,,
34,2,5,8,16,14,6,22,31,28,36,33,26,7,10,27,30,71.2,,,,,,
35,2,11,4,16,13,6,22,31,28,21,33,26,9,10,27,30,70.36666667,,,,,,
36,2,11,8,1,14,6,32,25,24,36,34,26,7,10,29,30,69.76666667,,,,,,
37,12,5,4,16,14,6,32,25,28,21,34,26,7,10,29,30,71.03333333,,,,,,
38,12,5,8,1,13,6,22,31,24,36,33,26,9,10,27,30,69.76666667,,,,,,
39,12,11,4,1,14,6,22,25,24,36,33,26,7,10,27,30,69.8,,,,,,
40,12,11,8,16,13,6,32,31,28,21,34,26,9,10,29,30,68.96666667,,,,,,
41,2,5,4,16,13,6,22,25,24,21,34,37,7,10,29,30,71.23333333,,,,,,
42,2,5,8,1,14,6,32,31,28,36,33,37,9,10,27,30,69.6,,,,,,
43,2,11,4,1,13,6,32,31,28,21,34,37,9,10,27,30,69.4,,,,,,
44,2,11,8,16,14,6,22,25,24,36,33,37,7,10,29,30,70.66666667,,,,,,
45,12,5,4,1,14,6,22,31,28,36,34,37,9,10,29,30,69.43333333,,,,,,
46,12,5,8,16,13,6,32,25,24,21,33,37,7,10,27,30,71.16666667,,,,,,
47,12,11,4,16,14,6,32,31,24,36,34,37,9,10,29,30,69.83333333,,,,,,
48,12,11,8,1,13,6,22,25,28,21,33,37,7,10,27,30,69.36666667,,,,,,
49,2,5,4,1,14,17,22,31,24,36,34,23,7,10,29,30,70,,,,,,
50,2,5,8,16,13,17,32,25,28,21,33,23,9,10,27,30,71,,,,,,
51,2,11,4,16,14,17,32,31,28,21,33,23,7,10,27,30,70.6,,,,,,
52,2,11,8,1,13,17,22,25,24,36,34,23,9,10,29,30,69.16666667,,,,,,
53,12,5,4,16,13,17,22,31,28,36,34,23,9,10,27,30,70.33333333,,,,,,
54,12,5,8,1,14,17,32,25,24,21,33,23,7,10,29,30,70.16666667,,,,,,
55,12,11,4,1,13,17,32,31,24,21,33,23,9,10,29,30,68.9,,,,,,
56,12,11,8,16,14,17,22,25,28,36,34,23,7,10,27,30,70.1,,,,,,
57,2,5,4,16,14,17,32,25,24,36,34,26,9,10,27,30,71.1,,,,,,
58,2,5,8,1,13,17,22,31,28,21,33,26,7,10,29,30,69.63333333,,,,,,
59,2,11,4,1,14,17,22,25,28,21,34,26,9,10,27,30,69.63333333,,,,,,
60,2,11,8,16,13,17,32,31,24,36,33,26,7,10,29,30,70.46666667,,,,,,
61,12,5,4,1,13,17,32,25,28,36,33,26,9,10,29,30,70.3,,,,,,
62,12,5,8,16,14,17,22,31,24,21,34,26,7,10,27,30,70.6,,,,,,
63,12,11,4,16,13,17,22,25,24,21,33,26,7,10,29,30,70.4,,,,,,
64,12,11,8,1,14,17,32,31,28,36,34,26,9,10,27,30,68.96666667,,,,,,
65,2,5,4,1,13,17,22,25,28,36,33,37,7,10,27,30,70.7,,,,,,
66,2,5,8,16,14,17,32,31,24,21,34,37,9,10,29,30,70.36666667,,,,,,
67,2,11,4,16,13,17,32,25,24,36,34,37,7,10,27,30,71.03333333,,,,,,
68,2,11,8,1,14,17,22,31,28,21,33,37,9,10,29,30,68.96666667,,,,,,
69,12,5,4,16,14,17,22,25,24,21,33,37,9,10,27,30,71.23333333,,,,,,
70,12,5,8,1,13,17,32,31,28,36,34,37,7,10,29,30,69.33333333,,,,,,
71,12,11,4,1,14,17,32,25,28,36,33,37,7,10,29,30,69.5,,,,,,
72,12,11,8,16,13,17,22,31,24,21,34,37,9,10,27,30,69.33333333,,,,,,
73,2,5,4,1,13,17,32,31,28,36,33,23,9,10,27,30,70.56666667,,,,,,
74,12,5,4,1,13,3,22,25,24,21,34,26,9,10,27,30,70.56666667,,,,,,
75,2,5,4,1,13,3,22,31,28,21,34,37,9,10,27,30,69.56666667,,,,,,
76,12,5,4,1,13,6,32,25,24,36,33,37,9,10,29,30,70.13333333,,,,,,
77,12,11,4,1,13,3,22,31,28,36,34,23,9,10,27,30,68.93333333,,,,,,
78,2,11,4,1,13,6,32,25,24,21,33,23,7,10,29,30,70.3,,,,,,
79,12,11,4,1,13,6,32,25,28,36,33,26,7,10,27,30,69.86666667,,,,,,
80,2,11,4,1,13,17,32,31,24,21,34,26,7,10,27,30,69.8,,,,,,
81,12,11,4,1,13,17,22,31,28,21,34,37,7,10,29,30,68.8,,,,,,
82,2,5,8,16,13,3,22,25,24,36,34,23,7,10,29,30,70.86666667,,,,,,
83,12,5,8,16,13,6,32,31,28,36,33,23,9,10,29,30,70.06666667,,,,,,
84,2,5,8,16,13,6,22,25,28,36,34,26,9,10,29,30,70.26666667,,,,,,
85,12,5,8,16,13,17,32,25,28,21,34,26,7,10,29,30,70.46666667,,,,,,
86,2,5,8,16,13,17,22,31,24,36,33,37,9,10,27,30,70.86666667,,,,,,
87,12,11,8,16,13,17,32,25,24,36,33,23,9,10,27,30,69.6,,,,,,
88,2,11,8,16,13,3,32,31,28,21,34,26,7,10,27,30,70.36666667,,,,,,
89,12,11,8,16,13,3,22,31,24,36,34,37,7,10,29,30,69.73333333,,,,,,
90,2,11,8,16,13,6,32,31,28,36,33,37,7,10,29,30,70.1,,,,,,
91,2,5,4,1,14,3,32,25,28,21,34,23,7,10,27,30,70.56666667,,,,,,
92,12,5,4,1,14,6,22,25,24,21,34,23,7,10,27,30,70.33333333,,,,,,
93,2,5,4,1,14,6,22,31,24,21,33,26,7,10,29,30,70.03333333,,,,,,
94,12,5,4,1,14,17,22,31,28,36,33,26,7,10,27,30,70.16666667,,,,,,
95,2,5,4,1,14,17,32,25,28,21,34,37,9,10,29,30,70.1,,,,,,
96,12,11,4,1,14,17,22,25,24,21,34,23,9,10,29,30,69.36666667,,,,,,
97,2,11,4,1,14,3,22,31,24,36,33,26,7,10,29,30,69.36666667,,,,,,
98,12,11,4,1,14,3,32,25,28,36,33,37,9,10,27,30,69.36666667,,,,,,
99,2,11,4,1,14,6,22,25,28,36,34,37,7,10,27,30,69.8,,,,,,
100,2,5,8,16,14,17,22,25,28,21,34,23,9,10,29,30,70.4,,,,,,
101,12,5,8,16,14,3,32,31,28,36,33,26,7,10,29,30,70.4,,,,,,
102,2,5,8,16,14,3,32,31,24,36,33,37,7,10,27,30,71.13333333,,,,,,
103,12,5,8,16,14,6,22,31,28,21,34,37,7,10,27,30,70.13333333,,,,,,
104,12,11,8,16,14,3,32,25,24,21,33,23,7,10,29,30,70.46666667,,,,,,
105,2,11,8,16,14,6,22,31,28,21,34,23,9,10,27,30,69.7,,,,,,
106,12,11,8,16,14,6,22,31,24,21,34,26,9,10,29,30,68.86666667,,,,,,
107,2,11,8,16,14,17,22,25,28,36,33,26,9,10,29,30,70.03333333,,,,,,
108,12,11,8,16,14,17,32,25,24,36,33,37,9,10,29,30,69.33333333,,,,,,
109,12,5,8,1,14,6,22,25,28,21,33,26,9,10,27,30,69.83333333,,,,,,
110,12,11,4,16,14,6,22,25,24,36,34,26,9,10,27,30,70.43333333,,,,,,
111,12,5,8,1,13,6,32,31,24,21,34,26,7,10,27,30,70.06666667,,,,,,
112,2,5,4,16,13,6,32,31,24,36,33,26,9,10,29,30,70.86666667,,,,,,
113,2,5,4,1,14,6,32,31,28,21,33,26,7,10,27,30,70.43333333,,,,,,
114,12,11,8,1,13,17,22,31,28,21,33,23,7,10,27,30,68.96666667,,,,,,
115,2,5,4,16,13,17,22,25,24,21,33,23,7,10,29,30,71.23333333,,,,,,
116,2,5,8,1,14,17,32,31,24,36,34,23,9,10,27,30,69.56666667,,,,,,
117,12,11,4,16,13,17,32,25,28,36,34,23,9,10,29,30,69.66666667,,,,,,
118,12,5,4,1,13,6,22,31,24,21,33,37,9,10,27,30,70.2,,,,,,
119,2,11,4,16,13,3,22,25,24,21,33,37,9,10,27,30,70.16666667,,,,,,
120,2,5,4,16,14,3,22,25,28,21,33,37,7,10,29,30,71,,,,,,
121,12,11,8,1,14,3,22,31,24,21,34,37,7,10,29,30,68.86666667,,,,,,
122,2,5,8,1,13,3,32,25,28,36,34,37,7,10,29,30,70.43333333,,,,,,
123,12,11,4,1,13,3,32,25,24,21,34,37,7,10,27,30,69.96666667,,,,,,
124,12,5,8,16,14,6,32,25,28,36,34,37,9,10,27,30,70.26666667,,,,,,
125,2,11,8,16,14,3,32,31,24,36,34,37,9,10,29,30,69.76666667,,,,,,
126,12,5,8,16,13,3,22,31,28,21,33,26,9,10,29,30,69.83333333,,,,,,
127,12,5,4,1,14,3,32,25,24,36,34,26,9,10,29,30,69.66666667,,,,,,
128,12,5,4,16,14,17,32,31,24,36,34,23,7,10,27,30,70.96666667,,,,,,
129,2,11,8,16,13,6,32,25,28,21,33,26,7,10,27,30,70.63333333,,,,,,
130,12,11,4,1,13,6,22,31,24,36,34,26,7,10,29,30,69.46666667,,,,,,
131,2,5,8,1,13,6,22,25,24,36,33,23,9,10,27,30,70.5,,,,,,
132,12,11,8,1,13,17,22,25,24,21,34,37,7,10,27,30,69.7,,,,,,
133,12,11,8,16,14,6,32,25,28,21,34,23,9,10,29,30,68.86666667,,,,,,
134,2,5,4,1,13,6,22,31,24,36,34,23,9,10,29,30,69.5,,,,,,
135,12,11,4,16,14,3,32,31,28,21,33,23,9,10,29,30,69.4,,,,,,
136,12,11,4,16,14,6,32,31,28,36,33,23,7,10,27,30,70.56666667,,,,,,
137,12,11,4,16,14,17,32,31,28,21,33,37,7,10,27,30,70.46666667,,,,,,
138,12,11,8,1,13,3,22,25,28,21,33,23,9,10,29,30,69.2,,,,,,
139,2,5,8,1,13,17,22,25,24,36,33,26,9,10,27,30,70.3,,,,,,
140,2,11,4,16,13,3,32,25,24,36,33,26,9,10,27,30,70.3,,,,,,
141,12,11,8,1,13,3,32,31,24,21,33,26,7,10,29,30,69.23333333,,,,,,
142,12,11,4,16,13,17,22,31,28,36,34,26,9,10,29,30,69.4,,,,,,
143,2,11,8,16,13,17,22,31,28,36,34,23,7,10,29,30,69.7,,,,,,
144,12,11,8,1,14,17,32,25,24,21,33,26,9,10,29,30,69.2,,,,,,
145,2,11,8,1,14,6,32,25,24,21,34,37,9,10,29,30,69.43333333,,,,,,
146,2,5,4,16,13,3,22,31,28,21,33,23,9,10,27,30,70.6,,,,,,
147,2,11,8,1,13,6,22,31,24,36,34,37,9,10,27,30,69.73333333,,,,,,
148,2,5,4,16,14,17,32,31,28,21,33,26,9,10,29,30,70.96666667,,,,,,
149,2,5,8,1,14,17,32,25,28,21,33,37,7,10,27,30,70.5,,,,,,
150,2,5,4,1,13,17,32,31,24,21,33,37,7,10,29,30,70.26666667,,,,,,
151,12,5,8,1,14,3,22,31,28,36,33,37,7,10,27,30,69.86666667,,,,,,
152,2,11,4,1,14,17,22,31,24,36,34,37,9,10,29,30,69.6,,,,,,
153,12,5,8,1,13,17,22,25,24,36,34,23,7,10,29,30,69.86666667,,,,,,
154,12,11,4,16,13,3,22,31,24,36,34,23,7,10,29,30,69.4,,,,,,
155,12,5,4,1,14,17,32,25,28,21,34,23,7,10,27,30,70,,,,,,
156,2,11,4,16,14,3,22,25,28,21,33,26,7,10,27,30,70.6,,,,,,
157,2,5,8,16,13,17,22,25,28,36,34,37,9,10,29,30,70.26666667,,,,,,
158,12,5,4,16,13,6,22,25,28,36,33,37,9,10,29,30,70.9,,,,,,
159,12,5,8,16,13,3,32,25,24,21,34,37,9,10,29,30,69.93333333,,,,,,
160,2,5,8,1,14,3,32,31,24,21,33,23,7,10,29,30,69.53333333,,,,,,
161,2,5,4,1,14,6,32,31,24,21,33,37,7,10,27,30,70.7,,,,,,
162,12,11,8,1,14,6,32,25,24,36,33,23,9,10,27,30,69.2,,,,,,
163,12,11,4,16,13,6,22,31,28,36,34,23,7,10,29,30,68.93333333,,,,,,
164,2,11,4,16,13,3,22,31,28,21,34,37,9,10,29,30,69.3,,,,,,
165,2,5,4,16,14,6,32,31,28,21,34,23,7,10,27,30,71.3,,,,,,
166,2,11,4,1,14,6,32,31,28,21,34,26,7,10,27,30,69.83333333,,,,,,
167,2,11,4,1,14,3,32,25,28,36,34,23,7,10,27,30,70.16666667,,,,,,
168,2,11,8,16,14,3,22,25,24,21,34,23,9,10,27,30,69.93333333,,,,,,
169,2,11,4,1,14,6,22,25,28,36,34,23,9,10,29,30,69.4,,,,,,
170,12,5,8,1,13,3,32,25,28,36,33,23,7,10,27,30,70.53333333,,,,,,
171,2,5,4,1,13,17,32,31,28,21,34,23,7,10,29,30,69.96666667,,,,,,
172,12,5,8,16,14,17,22,31,24,36,34,37,7,10,27,30,70.93333333,,,,,,
173,12,11,4,16,14,6,22,31,24,21,33,37,7,10,29,30,70.16666667,,,,,,
174,12,5,4,16,13,3,32,31,24,36,33,37,9,10,27,30,70.7,,,,,,
175,12,5,4,1,13,17,32,25,24,36,34,26,7,10,27,30,70.7,,,,,,
176,12,5,8,16,14,17,22,31,24,21,33,23,9,10,27,30,70.26666667,,,,,,
177,2,5,8,1,14,3,22,31,24,36,34,26,9,10,27,30,69.9,,,,,,
178,2,11,4,16,14,17,22,31,24,36,33,23,7,10,29,30,70.1,,,,,,
179,12,5,4,16,13,17,22,25,28,21,34,26,9,10,27,30,71,,,,,,
180,12,11,4,1,13,17,32,31,28,36,33,37,9,10,27,30,69.53333333,,,,,,
181,2,5,4,1,13,3,22,25,24,21,33,26,7,10,29,30,70.56666667,,,,,,
182,12,11,4,16,13,3,22,25,24,36,34,26,9,10,29,30,69.5,,,,,,
183,2,11,4,1,14,6,32,31,28,21,33,23,9,10,27,30,69.23333333,,,,,,
184,12,5,8,1,13,6,32,25,24,36,34,37,7,10,29,30,69.96666667,,,,,,
185,12,11,8,16,14,6,32,31,28,21,33,26,9,10,27,30,69.3,,,,,,
186,2,11,8,1,14,17,32,31,24,21,34,26,9,10,29,30,69.33333333,,,,,,
187,2,11,8,16,13,17,32,31,28,21,34,37,7,10,27,30,70.23333333,,,,,,
188,12,5,8,16,14,3,32,25,28,36,34,23,9,10,27,30,70.46666667,,,,,,
189,2,5,4,1,14,3,22,25,28,36,33,37,9,10,29,30,69.63333333,,,,,,
190,12,5,4,1,13,3,32,31,28,36,34,26,7,10,27,30,70.33333333,,,,,,
191,2,5,8,16,14,6,22,25,28,36,33,23,7,10,29,30,71.03333333,,,,,,
192,2,11,8,16,14,17,32,25,28,21,33,26,7,10,29,30,70.9,,,,,,
193,2,11,4,16,14,6,22,31,24,21,33,37,9,10,27,30,70.6,,,,,,
194,2,5,4,16,13,6,22,31,24,36,33,26,7,10,27,30,71.53333333,,,,,,
195,2,11,8,1,14,6,22,25,28,36,33,26,9,10,29,30,69.26666667,,,,,,
196,12,11,8,1,14,3,32,25,24,36,33,26,9,10,27,30,69.73333333,,,,,,
197,12,5,8,1,14,17,22,31,24,21,34,26,9,10,29,30,68.93333333,,,,,,
198,2,11,4,16,14,17,32,31,24,21,33,26,7,10,27,30,70.73333333,,,,,,
199,12,5,4,1,13,6,32,25,28,21,33,37,9,10,29,30,70.16666667,,,,,,
200,12,5,8,16,14,17,32,31,28,21,33,23,9,10,29,30,69.63333333,,,,,,
201,12,11,4,16,14,17,32,25,28,21,33,37,7,10,29,30,70.3,,,,,,
202,12,11,8,1,13,3,32,31,28,21,34,37,7,10,27,30,69.4,,,,,,
203,12,11,4,1,13,6,22,31,28,21,33,26,9,10,29,30,68.9,,,,,,
204,2,11,8,1,13,17,22,31,24,21,34,23,9,10,27,30,69.03333333,,,,,,
205,2,11,8,1,14,3,22,31,24,21,34,26,7,10,29,30,69.2,,,,,,
,,,,,,,,,,,,,,,,,,Max,Min ,Range ,Average ,SD,Coeff. Var. 
,,,,,,,,,,,,,,,,,,71.53333333,68.56666667,2.96666666,70.03121951,0.643011949,0.00918179
