23,4,14,24,34,9,10,27,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.9,,,,,,
24,4,14,24,34,9,10,29,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.3,,,,,,
25,4,14,28,33,7,10,27,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.73333333,,,,,,
26,4,14,28,33,7,10,29,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.46666667,,,,,,
27,4,14,28,33,9,10,27,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.73333333,,,,,,
28,4,14,28,33,9,10,29,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.4,,,,,,
29,4,14,28,34,7,10,27,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.66666667,,,,,,
30,4,14,28,34,7,10,29,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.16666667,,,,,,
31,4,14,28,34,9,10,27,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.53333333,,,,,,
32,4,14,28,34,9,10,29,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.03333333,,,,,,
33,8,13,24,33,7,10,27,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.23333333,,,,,,
34,8,13,24,33,7,10,29,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.06666667,,,,,,
35,8,13,24,33,9,10,27,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,70.96666667,,,,,,
36,8,13,24,33,9,10,29,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,70.76666667,,,,,,
37,8,13,24,34,7,10,27,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.3,,,,,,
38,8,13,24,34,7,10,29,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,70.93333333,,,,,,
39,8,13,24,34,9,10,27,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71,,,,,,
40,8,13,24,34,9,10,29,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,70.7,,,,,,
41,8,13,28,33,7,10,27,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.3,,,,,,
42,8,13,28,33,7,10,29,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,70.9,,,,,,
43,8,13,28,33,9,10,27,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71,,,,,,
44,8,13,28,33,9,10,29,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,70.83333333,,,,,,
45,8,13,28,34,7,10,27,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.1,,,,,,
46,8,13,28,34,7,10,29,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,70.76666667,,,,,,
47,8,13,28,34,9,10,27,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,70.83333333,,,,,,
48,8,13,28,34,9,10,29,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,70.56666667,,,,,,
49,8,14,24,33,7,10,27,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,70.9,,,,,,
50,8,14,24,33,7,10,29,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,70.63333333,,,,,,
51,8,14,24,33,9,10,27,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,70.83333333,,,,,,
52,8,14,24,33,9,10,29,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,70.56666667,,,,,,
53,8,14,24,34,7,10,27,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.03333333,,,,,,
54,8,14,24,34,7,10,29,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,70.56666667,,,,,,
55,8,14,24,34,9,10,27,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,70.8,,,,,,
56,8,14,24,34,9,10,29,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,70.43333333,,,,,,
57,8,14,28,33,7,10,27,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71,,,,,,
58,8,14,28,33,7,10,29,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,70.7,,,,,,
59,8,14,28,33,9,10,27,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,70.76666667,,,,,,
60,8,14,28,33,9,10,29,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,70.46666667,,,,,,
61,8,14,28,34,7,10,27,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,70.86666667,,,,,,
62,8,14,28,34,7,10,29,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,70.7,,,,,,
63,8,14,28,34,9,10,27,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,70.8,,,,,,
64,8,14,28,34,9,10,29,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,70.43333333,,,,,,
65,8,14,24,33,7,10,27,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,70.9,,,,,,
66,8,13,24,34,7,10,27,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.3,,,,,,
67,8,14,28,33,9,10,27,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,70.76666667,,,,,,
68,8,13,28,34,9,10,27,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,70.83333333,,,,,,
69,8,13,24,33,7,10,29,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.06666667,,,,,,
70,4,14,24,34,7,10,29,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.43333333,,,,,,
71,8,13,28,33,9,10,29,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,70.83333333,,,,,,
72,8,14,28,34,9,10,29,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,70.43333333,,,,,,
73,4,14,24,33,7,10,27,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.66666667,,,,,,
74,4,13,24,34,7,10,27,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.83333333,,,,,,
75,4,14,28,33,9,10,27,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.73333333,,,,,,
76,4,13,28,34,9,10,27,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.46666667,,,,,,
77,4,13,24,33,7,10,29,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.66666667,,,,,,
78,4,14,24,34,7,10,29,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.43333333,,,,,,
79,4,13,28,33,9,10,29,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.56666667,,,,,,
80,4,14,28,34,9,10,29,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.03333333,,,,,,
81,4,13,24,33,7,10,27,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.7,,,,,,
82,4,14,24,34,7,10,27,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.86666667,,,,,,
83,4,13,28,33,9,10,27,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.7,,,,,,
84,4,14,28,34,9,10,27,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.53333333,,,,,,
85,4,14,24,33,7,10,29,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.56666667,,,,,,
86,4,13,24,34,7,10,29,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.56666667,,,,,,
87,4,14,28,33,9,10,29,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.4,,,,,,
88,8,13,28,34,9,10,29,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,70.56666667,,,,,,
89,8,13,24,33,7,10,27,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.23333333,,,,,,
90,8,14,24,34,7,10,27,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71,,,,,,
91,8,13,28,33,9,10,27,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71,,,,,,
92,8,14,28,34,9,10,27,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,70.8,,,,,,
93,8,14,24,33,7,10,29,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,70.63333333,,,,,,
94,8,13,24,34,7,10,29,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,70.93333333,,,,,,
95,8,14,28,33,9,10,29,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,70.46666667,,,,,,
96,8,13,28,34,9,10,29,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,70.56666667,,,,,,
97,4,14,28,33,7,10,27,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.73333333,,,,,,
98,8,13,28,34,7,10,27,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.1,,,,,,
99,4,14,24,33,9,10,27,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.63333333,,,,,,
100,8,13,24,34,9,10,27,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71,,,,,,
101,4,13,28,33,7,10,29,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.7,,,,,,
102,8,14,28,34,7,10,29,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,70.7,,,,,,
103,4,13,24,33,9,10,29,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.63333333,,,,,,
104,8,14,24,34,9,10,29,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,70.4,,,,,,
105,8,13,28,33,7,10,27,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.3,,,,,,
106,4,14,28,34,7,10,27,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.66666667,,,,,,
107,8,13,24,33,9,10,27,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,70.96666667,,,,,,
108,4,14,24,34,9,10,27,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.9,,,,,,
109,8,14,28,33,7,10,29,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,70.7,,,,,,
110,4,13,28,34,7,10,29,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.3,,,,,,
111,8,14,24,33,9,10,29,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,70.56666667,,,,,,
112,4,13,24,34,9,10,29,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.36666667,,,,,,
113,4,13,28,34,7,10,27,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.66666667,,,,,,
114,4,13,24,34,9,10,27,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.66666667,,,,,,
115,8,14,28,33,7,10,27,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71,,,,,,
116,8,13,24,33,9,10,29,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,70.76666667,,,,,,
117,8,14,28,34,7,10,27,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,70.86666667,,,,,,
118,8,14,24,34,9,10,29,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,70.43333333,,,,,,
119,4,13,28,33,7,10,27,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.83333333,,,,,,
120,4,14,24,33,9,10,29,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.53333333,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Max,Min ,Range ,Average ,SD,Coeff. Var. 
,,,,,,,,,,,,,,,,,,,,,,,,,,71.9,70.4,1.5,71.20833333,0.435980164,0.0061226
